num__customer_id,num__past_3_years_bike_related_purchases,num__tenure,cat__first_name,cat__last_name,cat__gender,cat__job_title,cat__job_industry_category,cat__wealth_segment,cat__deceased_indicator,cat__owns_car,cat__DOB
223.0,13.0,14.0,Ossie,Meaton,M,VP Sales,unkown,Affluent Customer,N,Yes,1983-11-26 00:00:00
224.0,2.0,17.0,Morgun,Girvan,M,Compensation Analyst,Financial Services,Affluent Customer,N,No,1967-12-03 00:00:00
225.0,84.0,13.0,Brittaney,Pring,F,Pharmacist,Health,Affluent Customer,N,No,1977-03-11 00:00:00
226.0,96.0,20.0,Bondie,Letty,M,Database Administrator IV,Manufacturing,Mass Customer,N,No,1977-11-11 00:00:00
227.0,99.0,18.0,Wendall,McKeand,M,Accountant I,Entertainment,Mass Customer,N,No,1973-08-14 00:00:00
228.0,59.0,12.0,Lucia,Pickervance,F,Systems Administrator II,Manufacturing,High Net Worth,N,No,1986-05-25 00:00:00
229.0,30.0,19.0,Vaughn,Lambis,M,unkown,Property,High Net Worth,N,No,1966-03-06 00:00:00
230.0,74.0,11.0,Maegan,Scyone,F,Internal Auditor,Property,High Net Worth,N,No,1954-06-24 00:00:00
231.0,48.0,3.0,Basile,Winsor,M,Design Engineer,Financial Services,Mass Customer,N,Yes,1995-08-05 00:00:00
232.0,94.0,12.0,Zaria,Koeppke,F,Professor,Retail,Mass Customer,N,No,1987-11-11 00:00:00
233.0,34.0,13.0,Art,Barwell,M,Environmental Tech,Property,Mass Customer,N,No,1986-08-08 00:00:00
234.0,71.0,12.0,Mead,Alpes,F,Chief Design Engineer,Retail,High Net Worth,N,No,1969-08-12 00:00:00
235.0,30.0,15.0,Leona,Phateplace,F,Social Worker,Health,Mass Customer,N,No,1976-12-26 00:00:00
236.0,79.0,14.0,Tybalt,Gillingwater,M,Research Nurse,Health,Affluent Customer,N,No,1954-10-30 00:00:00
237.0,18.0,11.0,Reginald,Dartan,M,Account Coordinator,Property,High Net Worth,N,Yes,1974-03-07 00:00:00
238.0,54.0,14.0,Max,Bilborough,M,Programmer III,unkown,Mass Customer,N,Yes,1984-02-04 00:00:00
239.0,62.0,3.0,Wells,Pressman,M,Registered Nurse,Health,Affluent Customer,N,No,1992-12-13 00:00:00
240.0,49.0,15.0,Gavin,Fawks,M,Administrative Assistant III,IT,High Net Worth,N,Yes,1989-07-28 00:00:00
241.0,94.0,20.0,Quillan,Duigan,M,Quality Engineer,Entertainment,Mass Customer,N,No,1987-05-09 00:00:00
242.0,17.0,8.0,Taite,Droghan,M,Nurse,Property,Affluent Customer,N,No,1992-03-20 00:00:00
243.0,94.0,14.0,Barbara,Croxley,F,Teacher,Manufacturing,High Net Worth,N,Yes,1976-09-02 00:00:00
244.0,57.0,8.0,Germayne,Sperry,M,unkown,Retail,Affluent Customer,N,No,1974-11-25 00:00:00
245.0,6.0,1.0,Noell,Grahlmans,F,Associate Professor,Financial Services,Affluent Customer,N,No,2001-09-26 00:00:00
246.0,63.0,9.0,Binny,Whight,F,Technical Writer,Manufacturing,High Net Worth,N,No,1991-02-28 00:00:00
247.0,62.0,13.0,Kristal,Joysey,F,Staff Accountant II,Financial Services,High Net Worth,N,Yes,1983-05-06 00:00:00
248.0,76.0,12.0,Inger,Eskell,F,Clinical Specialist,Health,Affluent Customer,N,Yes,1978-04-15 00:00:00
249.0,65.0,9.0,D'arcy,Slay,M,Quality Control Specialist,IT,High Net Worth,N,No,1992-09-13 00:00:00
250.0,53.0,13.0,Kristofer,unkown,M,Legal Assistant,Health,Mass Customer,N,Yes,1988-04-15 00:00:00
251.0,88.0,10.0,Mala,unkown,F,VP Sales,Financial Services,Affluent Customer,N,Yes,1977-12-24 00:00:00
252.0,39.0,13.0,Anthea,Ruskin,F,Account Coordinator,Property,Mass Customer,N,Yes,1983-01-24 00:00:00
253.0,82.0,1.0,Amalee,Choak,F,Food Chemist,Health,Mass Customer,N,Yes,1997-05-11 00:00:00
254.0,98.0,14.0,Barbie,Rubi,F,Information Systems Manager,Retail,Mass Customer,N,No,1961-09-22 00:00:00
255.0,2.0,5.0,Keeley,Kruger,F,Desktop Support Technician,IT,Mass Customer,N,No,1954-01-15 00:00:00
256.0,16.0,21.0,Linell,Beadle,F,Director of Sales,Health,High Net Worth,N,Yes,1975-05-07 00:00:00
257.0,70.0,19.0,Marissa,unkown,F,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1966-02-08 00:00:00
258.0,24.0,9.0,Othella,Keher,F,Administrative Officer,Manufacturing,High Net Worth,N,No,1992-05-03 00:00:00
259.0,70.0,3.0,Venita,Dymick,F,Senior Developer,Health,High Net Worth,N,Yes,1983-07-22 00:00:00
260.0,47.0,22.0,Farand,Marriner,F,Senior Quality Engineer,Health,High Net Worth,N,Yes,1979-08-30 00:00:00
261.0,74.0,8.0,Marve,Pryn,M,Structural Engineer,unkown,Mass Customer,N,No,1977-10-15 00:00:00
262.0,97.0,10.0,Cordie,Petrelli,M,unkown,Health,High Net Worth,N,Yes,1977-12-23 00:00:00
263.0,89.0,7.0,Tonia,Leigh,F,Dental Hygienist,Health,High Net Worth,N,No,1985-11-19 00:00:00
264.0,31.0,11.0,Jedd,Spiby,M,Technical Writer,Health,Mass Customer,N,No,1977-12-07 00:00:00
265.0,74.0,18.0,Pennie,Stoile,M,Sales Representative,Retail,High Net Worth,N,Yes,1965-10-05 00:00:00
266.0,69.0,18.0,Lelia,Garatty,F,Account Executive,Retail,Affluent Customer,N,No,1989-07-19 00:00:00
267.0,53.0,10.65704063378482,Edgar,Buckler,U,unkown,IT,High Net Worth,N,No,unkown
268.0,60.0,10.0,Kacie,Kidston,F,Chemical Engineer,Manufacturing,Mass Customer,N,No,1978-10-18 00:00:00
269.0,55.0,9.0,Zacherie,Grindley,M,Nurse Practicioner,Property,Mass Customer,N,Yes,1954-09-19 00:00:00
270.0,38.0,17.0,Auberta,Roundtree,F,Budget/Accounting Analyst III,unkown,Mass Customer,N,Yes,1970-12-10 00:00:00
271.0,51.0,4.0,Doll,Burtwell,F,Financial Advisor,Financial Services,Mass Customer,N,No,1991-02-13 00:00:00
272.0,22.0,1.0,Arlie,Crean,F,Product Engineer,Retail,Mass Customer,N,Yes,1987-06-06 00:00:00
273.0,54.0,19.0,Nevile,Abraham,M,Computer Systems Analyst IV,unkown,Mass Customer,N,No,1963-04-22 00:00:00
274.0,66.0,14.0,Tessi,Hesse,F,Social Worker,Health,Mass Customer,N,Yes,1976-09-15 00:00:00
275.0,7.0,13.0,Dud,unkown,M,VP Sales,Health,High Net Worth,N,No,1955-07-27 00:00:00
276.0,47.0,22.0,Goldi,Dwine,F,unkown,Financial Services,Mass Customer,N,No,1990-03-25 00:00:00
277.0,69.0,15.0,Jehanna,Alvarado,F,VP Product Management,unkown,High Net Worth,N,No,1956-02-19 00:00:00
278.0,22.0,4.0,Sydney,Georger,M,Executive Secretary,unkown,Affluent Customer,N,Yes,1997-07-30 00:00:00
279.0,0.0,11.0,Tamera,Hinckes,F,Web Designer I,Manufacturing,Mass Customer,N,No,1981-09-09 00:00:00
280.0,15.0,5.0,Welch,MacAllaster,M,Geologist I,unkown,Affluent Customer,N,Yes,1995-03-22 00:00:00
281.0,51.0,8.0,Jeanette,Sizzey,F,Cost Accountant,Financial Services,High Net Worth,N,Yes,1972-12-27 00:00:00
282.0,82.0,11.0,Lauren,Curcher,M,VP Quality Control,Argiculture,High Net Worth,N,Yes,1989-10-27 00:00:00
283.0,34.0,2.0,Sari,Noye,F,Assistant Manager,Retail,Mass Customer,N,No,1991-02-04 00:00:00
284.0,38.0,9.0,Seth,Moorman,M,Financial Analyst,Financial Services,High Net Worth,N,Yes,1986-04-11 00:00:00
285.0,3.0,12.0,Julee,Janovsky,F,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,1977-11-19 00:00:00
286.0,99.0,11.0,Kiley,Canaan,M,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,1989-08-01 00:00:00
287.0,41.0,4.0,Hannie,Wodham,F,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1985-05-06 00:00:00
288.0,71.0,9.0,Ebenezer,Seedman,M,unkown,Manufacturing,High Net Worth,N,No,1985-09-08 00:00:00
289.0,43.0,10.0,Modestia,Lithgow,F,Clinical Specialist,Health,High Net Worth,N,No,1970-04-12 00:00:00
290.0,42.0,10.65704063378482,Giorgio,Kevane,U,Senior Sales Associate,IT,Mass Customer,N,No,unkown
291.0,63.0,4.0,Aime,Burston,F,Assistant Media Planner,Entertainment,Mass Customer,N,No,1971-10-22 00:00:00
292.0,42.0,9.0,Gelya,Gerant,F,VP Product Management,unkown,Affluent Customer,N,Yes,1961-11-24 00:00:00
293.0,80.0,20.0,Virgilio,Willcocks,M,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,1989-12-10 00:00:00
294.0,39.0,5.0,Magnum,Slowan,M,Recruiting Manager,unkown,High Net Worth,N,No,1959-04-01 00:00:00
295.0,64.0,18.0,Lena,Chape,F,Database Administrator II,unkown,Mass Customer,N,Yes,1964-12-26 00:00:00
296.0,34.0,17.0,Marshal,Rathbone,M,unkown,Health,High Net Worth,N,Yes,1972-06-19 00:00:00
297.0,33.0,16.0,Cecile,MacLise,F,Electrical Engineer,Manufacturing,High Net Worth,N,No,1959-04-27 00:00:00
298.0,69.0,9.0,Maurise,Lenglet,M,Engineer I,Manufacturing,High Net Worth,N,No,1956-08-15 00:00:00
299.0,80.0,7.0,Corabelle,Hartnell,F,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,1956-09-15 00:00:00
300.0,88.0,9.0,Malachi,Hadcroft,M,Clinical Specialist,Health,Mass Customer,N,No,1956-06-22 00:00:00
301.0,54.0,19.0,Hildy,Bilbrook,F,Developer IV,Manufacturing,High Net Worth,N,No,1980-10-10 00:00:00
302.0,32.0,13.0,Laurice,Colgrave,F,unkown,Health,Mass Customer,N,No,1977-03-27 00:00:00
303.0,59.0,14.0,Shane,Smetoun,F,Assistant Professor,Argiculture,Mass Customer,N,Yes,1974-08-15 00:00:00
304.0,36.0,15.0,Paddy,Mumbray,M,VP Marketing,Manufacturing,Mass Customer,N,Yes,1969-03-27 00:00:00
305.0,1.0,11.0,Cris,Chellam,F,Financial Analyst,Financial Services,Mass Customer,N,No,1974-03-17 00:00:00
306.0,19.0,18.0,Ruy,Adanet,M,Registered Nurse,Health,High Net Worth,N,No,1973-08-02 00:00:00
307.0,55.0,12.0,Ruben,Handlin,M,Clinical Specialist,Health,Affluent Customer,N,Yes,1984-08-18 00:00:00
308.0,2.0,4.0,Iver,Dobsons,M,Database Administrator I,IT,High Net Worth,N,No,1983-03-09 00:00:00
309.0,53.0,21.0,Maurizia,Ligerton,F,Clinical Specialist,Health,Mass Customer,N,Yes,1974-10-02 00:00:00
310.0,0.0,18.0,Myranda,Clowser,F,Account Coordinator,Financial Services,Mass Customer,N,Yes,1985-02-13 00:00:00
311.0,86.0,12.0,Jaimie,Halms,F,Internal Auditor,Health,High Net Worth,N,No,1957-08-16 00:00:00
312.0,44.0,6.0,Garek,Prattin,M,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,1958-03-17 00:00:00
313.0,70.0,13.0,Theo,McKune,M,Operator,Manufacturing,Mass Customer,N,Yes,1987-12-22 00:00:00
314.0,27.0,5.0,Catie,Advani,F,Marketing Assistant,Retail,High Net Worth,N,Yes,1962-08-25 00:00:00
315.0,67.0,12.0,Lisa,Odlin,F,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,1958-04-16 00:00:00
316.0,72.0,10.0,Genni,Larway,F,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,1976-06-01 00:00:00
317.0,26.0,14.0,Elicia,Dahler,F,Automation Specialist II,Entertainment,Mass Customer,N,Yes,1974-02-10 00:00:00
318.0,21.0,18.0,Libbie,Castelin,F,Programmer III,Retail,Affluent Customer,N,Yes,1969-05-19 00:00:00
319.0,32.0,14.0,Madelle,Matteris,F,unkown,Retail,Mass Customer,N,Yes,1971-10-11 00:00:00
320.0,19.0,4.0,Aldous,Cubin,M,Registered Nurse,Health,Mass Customer,N,No,1997-02-09 00:00:00
321.0,58.0,18.0,Christean,Finnes,F,Marketing Manager,unkown,Mass Customer,N,No,1973-09-15 00:00:00
322.0,19.0,11.0,De,Denington,F,Research Associate,Financial Services,Mass Customer,N,Yes,1977-03-10 00:00:00
323.0,54.0,7.0,Celka,Goodrich,F,Senior Developer,Health,Mass Customer,N,Yes,1973-06-04 00:00:00
324.0,97.0,15.0,Franz,Lyptrit,M,Computer Systems Analyst I,IT,Mass Customer,N,Yes,1986-08-05 00:00:00
325.0,98.0,17.0,Anthia,Ghilardini,F,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,1971-09-26 00:00:00
326.0,74.0,6.0,Guenna,Spensly,F,Help Desk Operator,Financial Services,Mass Customer,N,No,1980-02-16 00:00:00
327.0,10.0,12.0,Cris,Richfield,F,Design Engineer,Health,Mass Customer,N,No,1968-07-24 00:00:00
328.0,87.0,12.0,Bernice,Kings,F,Senior Developer,Manufacturing,Mass Customer,N,No,1991-04-11 00:00:00
329.0,25.0,12.0,Garvy,Berthel,M,Account Representative IV,Entertainment,High Net Worth,N,Yes,1984-11-20 00:00:00
330.0,78.0,7.0,Port,Pancost,M,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,1959-06-03 00:00:00
331.0,87.0,3.0,Ford,Groucock,M,Desktop Support Technician,Health,Mass Customer,N,Yes,1998-09-23 00:00:00
332.0,23.0,14.0,Liza,Trouel,F,Registered Nurse,Health,High Net Worth,N,No,1978-08-19 00:00:00
333.0,25.0,8.0,Debbi,Doohey,F,Sales Associate,Financial Services,Affluent Customer,N,Yes,1965-06-20 00:00:00
334.0,71.0,3.0,Fredi,Iannuzzelli,F,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1999-05-20 00:00:00
335.0,20.0,8.0,Debee,Martynov,F,Senior Editor,unkown,Affluent Customer,N,No,1983-04-19 00:00:00
336.0,91.0,3.0,Georgiana,Wallington,F,unkown,Manufacturing,High Net Worth,N,No,1980-01-06 00:00:00
337.0,67.0,12.0,Shaylah,Urquhart,F,Statistician IV,Argiculture,High Net Worth,N,Yes,1979-10-08 00:00:00
338.0,33.0,19.0,Hilliary,Littrell,F,unkown,Health,Mass Customer,N,No,1958-03-14 00:00:00
339.0,56.0,12.0,Nanny,Casero,F,Human Resources Manager,Health,Mass Customer,N,No,1980-01-11 00:00:00
340.0,39.0,17.0,Joshuah,Purvey,M,unkown,Argiculture,Mass Customer,N,Yes,1973-07-31 00:00:00
341.0,10.0,5.0,Jeremiah,Wasling,M,GIS Technical Architect,Financial Services,Mass Customer,N,No,1976-08-25 00:00:00
342.0,40.0,2.0,Winslow,Hammant,M,Programmer IV,Health,High Net Worth,N,No,1987-05-19 00:00:00
343.0,76.0,13.0,Nicole,Johananoff,F,Recruiter,Property,Affluent Customer,N,No,1957-08-14 00:00:00
344.0,91.0,4.0,Carlene,Eyckelbeck,F,unkown,unkown,High Net Worth,N,Yes,1973-07-18 00:00:00
345.0,74.0,17.0,Tish,Oleksiak,F,Senior Sales Associate,Health,High Net Worth,N,Yes,1989-02-03 00:00:00
346.0,68.0,3.0,Timmie,Eisikowitz,M,Financial Analyst,Financial Services,Mass Customer,N,No,1981-03-15 00:00:00
347.0,50.0,9.0,Berkly,Grishinov,M,Marketing Manager,Financial Services,Mass Customer,N,No,1965-06-06 00:00:00
348.0,20.0,9.0,Gan,Devoy,M,Assistant Professor,Retail,Mass Customer,N,Yes,1980-11-01 00:00:00
349.0,35.0,4.0,Vinnie,Usherwood,F,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,1981-04-15 00:00:00
350.0,47.0,9.0,Carmela,Jesper,F,Clinical Specialist,Health,Mass Customer,N,Yes,1977-12-09 00:00:00
351.0,69.0,2.0,Dev,Hafner,M,Pharmacist,Health,Mass Customer,N,Yes,1999-05-12 00:00:00
352.0,12.0,4.0,Orrin,Finding,M,Sales Representative,Retail,Mass Customer,N,No,1979-07-08 00:00:00
353.0,9.0,3.0,Antonia,Cardis,F,Information Systems Manager,unkown,Mass Customer,N,No,1980-10-09 00:00:00
354.0,87.0,9.0,Mavra,Donavan,F,Legal Assistant,Property,Mass Customer,N,No,1980-11-26 00:00:00
355.0,97.0,3.0,Stacy,Gullane,F,Database Administrator II,Retail,Mass Customer,N,Yes,1979-06-01 00:00:00
356.0,10.0,5.0,Nichole,unkown,F,Librarian,Entertainment,High Net Worth,N,No,1975-03-30 00:00:00
357.0,21.0,18.0,Betta,Shrimpton,F,Director of Sales,unkown,Affluent Customer,N,No,1969-01-25 00:00:00
358.0,54.0,18.0,Kippie,Crimpe,F,Accounting Assistant IV,unkown,Mass Customer,N,No,1985-12-27 00:00:00
359.0,2.0,6.0,Dulcine,Gauson,F,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,1958-11-28 00:00:00
360.0,64.0,19.0,Atalanta,Starbucke,F,Staff Scientist,Property,Mass Customer,N,Yes,1956-04-02 00:00:00
361.0,59.0,2.0,Stephana,Minero,F,Software Engineer IV,Health,Mass Customer,N,Yes,1999-03-27 00:00:00
362.0,47.0,18.0,Jamima,Pirolini,F,Software Engineer IV,Financial Services,High Net Worth,N,Yes,1974-11-17 00:00:00
363.0,82.0,7.0,Sabrina,Caddy,F,Project Manager,Retail,Mass Customer,N,Yes,1988-03-04 00:00:00
364.0,96.0,11.0,Leontyne,Simpkiss,F,Database Administrator III,Financial Services,Affluent Customer,N,No,1976-09-30 00:00:00
365.0,98.0,15.0,Romona,Capitano,F,VP Quality Control,Property,High Net Worth,N,No,1976-06-27 00:00:00
366.0,7.0,19.0,Constance,Ucchino,F,Librarian,Entertainment,High Net Worth,N,No,1954-01-08 00:00:00
367.0,93.0,12.0,Katrinka,Sturrock,F,Programmer II,Manufacturing,Mass Customer,N,Yes,1985-02-17 00:00:00
368.0,32.0,6.0,Lacee,Roan,F,unkown,Financial Services,High Net Worth,N,No,1986-11-26 00:00:00
369.0,19.0,9.0,Alic,Trenear,M,Actuary,Financial Services,Mass Customer,N,Yes,1991-08-24 00:00:00
370.0,91.0,3.0,Trstram,Bondesen,M,unkown,Telecommunications,Affluent Customer,N,Yes,1998-07-27 00:00:00
371.0,7.0,7.0,Pernell,Favelle,M,Systems Administrator III,Financial Services,Mass Customer,N,No,1954-07-06 00:00:00
372.0,19.0,4.0,Moina,Thumim,F,Graphic Designer,Property,Affluent Customer,N,Yes,1987-08-13 00:00:00
373.0,95.0,1.0,Eva,Colenutt,F,Structural Analysis Engineer,Health,High Net Worth,N,Yes,2000-08-26 00:00:00
374.0,81.0,8.0,Valdemar,MacCoughen,M,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1992-01-22 00:00:00
375.0,13.0,7.0,Salvidor,Renzo,M,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,1976-08-23 00:00:00
376.0,60.0,19.0,Marena,Brunotti,F,Financial Advisor,Financial Services,Mass Customer,N,Yes,1966-10-24 00:00:00
377.0,65.0,1.0,Levy,Bonavia,M,Staff Scientist,Argiculture,Mass Customer,N,No,1999-05-19 00:00:00
378.0,98.0,17.0,Raquela,Yuille,F,Senior Developer,Retail,Mass Customer,N,No,1974-05-04 00:00:00
379.0,2.0,4.0,Bert,Ainslie,M,unkown,Manufacturing,High Net Worth,N,Yes,1980-03-13 00:00:00
380.0,66.0,17.0,Teriann,Birdsey,F,Structural Engineer,Property,Mass Customer,N,No,1956-05-15 00:00:00
381.0,99.0,1.0,Leesa,Castleman,F,Sales Associate,unkown,Affluent Customer,N,No,1996-11-30 00:00:00
382.0,68.0,7.0,Issiah,Fardell,M,Research Nurse,Health,Mass Customer,N,Yes,1985-08-14 00:00:00
383.0,37.0,14.0,Barclay,Shalders,M,Nurse Practicioner,unkown,Affluent Customer,N,No,1978-07-15 00:00:00
384.0,70.0,17.0,Friederike,Bestar,F,unkown,Financial Services,Affluent Customer,N,No,1976-08-06 00:00:00
385.0,69.0,9.0,Kendall,Humes,M,Project Manager,Health,High Net Worth,N,No,1966-12-07 00:00:00
386.0,63.0,5.0,Ethelyn,Pincott,F,Senior Quality Engineer,Argiculture,Mass Customer,N,No,1990-10-27 00:00:00
387.0,34.0,22.0,Spike,Thieme,M,Administrative Officer,Financial Services,Mass Customer,N,No,1977-02-19 00:00:00
388.0,53.0,11.0,Carlye,Bartle,F,unkown,Financial Services,Mass Customer,N,Yes,1966-05-25 00:00:00
389.0,97.0,17.0,Dorene,Scrivner,F,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,1975-04-27 00:00:00
390.0,83.0,3.0,Royall,Slimings,M,Programmer Analyst II,Health,Affluent Customer,N,No,1997-11-25 00:00:00
391.0,80.0,16.0,Duffie,Woodier,M,unkown,Argiculture,Mass Customer,N,No,1970-03-25 00:00:00
392.0,38.0,13.0,Brandyn,Morrid,M,Safety Technician I,Property,Mass Customer,N,No,1978-06-14 00:00:00
393.0,35.0,9.0,Cesaro,Isbell,M,Associate Professor,Manufacturing,Mass Customer,N,Yes,1955-02-08 00:00:00
394.0,70.0,16.0,Roanne,Cowthard,F,Legal Assistant,Health,High Net Worth,N,Yes,1977-06-06 00:00:00
395.0,28.0,9.0,Penn,Burkinshaw,M,Data Coordiator,Retail,High Net Worth,N,Yes,1976-11-27 00:00:00
396.0,98.0,16.0,Peria,Iscowitz,F,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,1967-01-25 00:00:00
397.0,86.0,5.0,Nerissa,Foote,F,Paralegal,Financial Services,Affluent Customer,N,Yes,1981-09-02 00:00:00
398.0,20.0,11.0,Randee,Douberday,F,unkown,Retail,Affluent Customer,N,No,1969-01-18 00:00:00
399.0,26.0,16.0,Nickie,Neissen,M,Engineer III,Manufacturing,Affluent Customer,N,Yes,1976-07-18 00:00:00
400.0,86.0,5.0,Sibeal,Fellow,F,Financial Analyst,Financial Services,Mass Customer,N,No,1962-05-19 00:00:00
401.0,56.0,15.0,Halette,Helling,F,Assistant Professor,Retail,Mass Customer,N,No,1986-12-11 00:00:00
402.0,9.0,22.0,Berne,Donegan,M,Desktop Support Technician,Retail,Affluent Customer,N,No,1977-06-03 00:00:00
403.0,40.0,17.0,Easter,Laffoley-Lane,F,Graphic Designer,unkown,Mass Customer,N,Yes,1975-10-17 00:00:00
404.0,92.0,4.0,Sinclair,Sustins,M,Geologist I,Financial Services,Affluent Customer,N,Yes,1995-12-17 00:00:00
405.0,19.0,14.0,Vivien,Urion,F,unkown,Manufacturing,High Net Worth,N,Yes,1971-09-28 00:00:00
406.0,58.0,12.0,Rhona,Spilsburie,F,Financial Analyst,Financial Services,High Net Worth,N,No,1987-06-16 00:00:00
407.0,82.0,15.0,Chryste,Acum,F,Structural Analysis Engineer,unkown,High Net Worth,N,Yes,1979-01-12 00:00:00
408.0,79.0,11.0,Kurtis,Baistow,M,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,1991-08-31 00:00:00
409.0,84.0,13.0,Tatiania,O'Kane,F,Executive Secretary,Health,Mass Customer,N,Yes,1978-01-23 00:00:00
410.0,14.0,11.0,Alicia,Townend,F,Structural Engineer,unkown,Mass Customer,N,Yes,1990-04-09 00:00:00
411.0,84.0,12.0,Cathyleen,Bern,F,Director of Sales,Financial Services,High Net Worth,N,No,1977-03-31 00:00:00
412.0,65.0,19.0,Evanne,Feechum,F,unkown,IT,High Net Worth,N,No,1960-04-23 00:00:00
413.0,79.0,19.0,Simone,Denys,M,VP Quality Control,unkown,High Net Worth,N,Yes,1957-12-22 00:00:00
414.0,12.0,10.0,Thorin,Grimoldby,M,Social Worker,Health,High Net Worth,N,No,1976-07-16 00:00:00
415.0,20.0,18.0,Conchita,Jeans,F,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,1955-05-31 00:00:00
416.0,14.0,1.0,Dory,Barnsdall,F,Software Consultant,unkown,Mass Customer,N,Yes,1997-06-23 00:00:00
417.0,37.0,15.0,Fernandina,Brambley,F,Biostatistician IV,Argiculture,Mass Customer,N,No,1971-02-17 00:00:00
418.0,56.0,6.0,Jere,Ding,F,unkown,unkown,Mass Customer,N,No,1958-12-22 00:00:00
419.0,34.0,17.0,Chrissie,Bernardini,F,VP Marketing,Manufacturing,Affluent Customer,N,No,1981-01-26 00:00:00
420.0,93.0,7.0,Clem,Leek,M,Help Desk Operator,Entertainment,High Net Worth,N,No,1958-07-05 00:00:00
421.0,26.0,2.0,Tish,Netti,F,Sales Representative,Retail,Mass Customer,N,Yes,1999-03-19 00:00:00
422.0,78.0,1.0,Vito,Norker,M,unkown,Manufacturing,Affluent Customer,N,No,2002-01-06 00:00:00
423.0,43.0,9.0,Orville,Akerman,M,Senior Quality Engineer,unkown,Mass Customer,N,No,1956-11-08 00:00:00
424.0,77.0,9.0,Dennie,Eunson,M,Research Nurse,Health,High Net Worth,N,No,1978-01-25 00:00:00
425.0,60.0,20.0,Michaeline,Bordman,F,Sales Representative,Retail,Mass Customer,N,Yes,1953-11-19 00:00:00
426.0,10.0,8.0,Emlyn,Anstice,F,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1972-06-02 00:00:00
427.0,77.0,2.0,Giusto,Torbett,M,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,1996-12-19 00:00:00
428.0,0.0,14.0,Freida,Everil,F,Structural Engineer,Health,High Net Worth,N,Yes,1977-05-03 00:00:00
429.0,7.0,21.0,Berny,Bold,F,Community Outreach Specialist,IT,High Net Worth,N,Yes,1978-07-30 00:00:00
430.0,46.0,11.0,Janice,Himsworth,F,Paralegal,Financial Services,High Net Worth,N,Yes,1973-04-26 00:00:00
431.0,8.0,18.0,Gale,Done,M,Research Nurse,Health,Affluent Customer,N,Yes,1956-03-26 00:00:00
432.0,83.0,10.0,Amby,Pentin,M,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,1990-02-12 00:00:00
433.0,94.0,15.0,Reinhard,Jubert,M,Statistician II,Property,Affluent Customer,N,No,1964-03-12 00:00:00
434.0,93.0,19.0,Raff,Waadenburg,M,unkown,Financial Services,Mass Customer,N,Yes,1995-12-01 00:00:00
435.0,5.0,1.0,Jerome,Muggeridge,M,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1999-12-23 00:00:00
436.0,75.0,18.0,Erwin,Pendre,M,Internal Auditor,IT,Mass Customer,N,No,1957-12-24 00:00:00
437.0,24.0,17.0,Sayres,Duthie,M,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,1976-08-14 00:00:00
438.0,25.0,13.0,Ebenezer,Bottelstone,M,Internal Auditor,Property,High Net Worth,N,Yes,1989-08-17 00:00:00
439.0,26.0,10.0,Lida,Wych,F,GIS Technical Architect,unkown,Affluent Customer,N,No,1974-07-08 00:00:00
440.0,46.0,10.0,Sheena,O'Duggan,F,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,1977-12-16 00:00:00
